12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
12,10,8,5,2,-5,-10,-12,-8,-2,5,10,15,12,8,2,-8,-15,-20,-15
